,Website,Phone Numbers
631,http://www.psychologos.cz/ordinace-klinicke-psychologie-namest-nad-oslavou/#utm_source=firmy.cz&utm_medium=ppd&utm_content=kategorie&utm_term=Psychologick%c3%a9%20a%20psychiatrick%c3%a9%20ordinace%20a%20pracovi%c5%a1t%c4%9b&utm_campaign=firmy.cz-13307684,420 777 587 261
632,https://www.optrebic.cz/kontakt/obcanska-poradna-moravske-budejovice/,"777 720 165, 606 021 577, 568 845 348, 724 304 718"
633,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/76-svehlikova-dana-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
634,http://www.psychologiebratkova.cz/,
635,proximity.unas.cz,
636,https://charita-sv-alexandra.cz/socialni-sluzby-a-aktivita/poradna-sv-alexandra/,"596 237 831, 420 731 625 840, 420 596 611 207"
637,https://www.charitafm.cz,731 688 521
638,http://www.adiktologie.cz/,
639,https://www.rc-routa.cz,
640,https://ordinace-thamova.webnode.cz/,
641,https://veronikagalusova.cz,"778 04 88 19, 601 326 939, 604 319 224"
642,https://www.opengate.cz/,
643,https://www.asertivita.com/,"388 316 762, 388 310 491"
644,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/113-kolackova-barbara-phdr-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
645,http://www.linka-duvery.cz/,"420 606 450 044, 485 177 177"
646,https://tomashrubykv.cz/,"603 176 211, 353 235 208"
647,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/56-ruzickova-ivana-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
648,http://www.anabell.cz,2002 - 2024
649,http://www.ckp-dobrichovice.cz,
650,https://www.alzheimerporadnavysocina.cz,"733 629 018, 420 733 629 018"
651,https://www.zivot-je-hra.cz/,420775287571
652,https://weinholdova.webnode.cz/,420 607 847 230
653,http://www.sojka.hbnet.cz,"702 054 888, 602 610 715, 2727000000002113888105"
654,https://www.melaops.cz,"115-8298950207, 607 284 795"
655,https://www.romanojasnica.cz,"475 501 774, 420 475 501 774"
656,http://www.ulita.cz/,222 990 330
657,https://www.poradnaplzen.cz/,420 775 263 426
658,http://www.oppp5.cz/,"420 251 613 572, 420 251 611 803"
659,http://www.dejdar-martin.cz/,607 535 595
660,https://www.musskt.cz/muss/poradenstvi.asp,"376 347 106, 737 554 823, 420 376 347 119, 376 347 107"
661,http://www.linkabezpeci.cz/,606 021 021
662,https://www.czplk.cz,"891011121314, 15161718192021, 22232425262728"
663,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/88-brezikova-alena-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
664,https://www.psychiatriestrakonice.cz/,
665,https://www.charitarumburk.cz,412 384 744
666,https://klinika.podaneruce.cz/,420 545 247 535
667,http://www.modredvere.cz/cz/modre-dvere-kostelec-nad-cernymi-lesy,"420 724 307 106, 107-1066130267, 43-4444070227"
668,https://www.olomouc.charita.cz,420585221127
669,http://cross.prevent99.cz,
670,https://www.uhbrod.charita.cz/socialni-sluzby/odborne-socialni-poradenstvi/,"420 703 498 546, 572 630 648, 420 735 713 786"
671,https://www.csps-hk.cz/,728 469 327
672,http://www.ops.cz,"420 736 472 678, 1 2 3 4 5 6 7 8 9 10, 420 734 734 818, 420 734 370 960"
673,https://www.centrum-acko.cz/index.php/o-nas/poradna/poradna-detailni-popis-sluzby/,
674,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/18-dolezalova-lucie-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
675,https://www.fnhk.cz/psych/kliniky-ambulance.html,"420 495 834 934, 420 495 834 933, 420 495 832 410, 420 495 833 783, 420 495 832 874, 420 495 833 746, 420 495 831 111, 420 495 833 365, 420 495 832 597, 420 495 833 823, 420 495 832 317, 420 495 832 221, 420 495 833 232, 420 495 383 456"
676,http://www.mudrcerny.cz/,
677,asistovanekontakty.cz,
678,https://www.psychologie-praha3.cz/,"420 773 487 946, 420 722 936 058, 420 724 304 114, 420 702 171 550"
679,https://nrpzs.uzis.cz/detail-135139-psychiatrie-psychoterapie-s-r-o.html,"2910560900100013, 420720058922"
680,http://www.sterba.mypage.cz/,
681,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/44-simova-marie-phdr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
682,psycholog-hradec-kralove.cz,
683,http://www.stredisko-komplexni-terapie.cz/index.html,"1320 293 01, 420 776 769 338"
684,https://www.psychiatrie-hajda.cz/#utm_source=firmy.cz&utm_medium=ppd&utm_campaign=firmy.cz-13300779,
685,https://www.psychologie-vlasim.cz/,739 434 249
686,http://www.unko.cz,
687,nnm.cz/ambulance-detail?id=049,
688,https://www.znamylekar.cz/irena-smolova/psychiatr/plzen,
689,http://www.sasmcb.cz,420 910 441 242
690,https://www.pppaspcvysocina.cz/,420 724 167 744
691,https://www.vidacr.cz,
692,https://tabor.charita.cz/sluzba/1102/,"381 255 998, 605 385 374, 739 082 765, 731 196 120, 732 485 038, 603 189 913"
693,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/110-janeckova-barbora-phdr-ph-d,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
694,https://www.diakoniezapad.cz/sluzby-diakonie-zapad/pro-lidi-v-nouzi/teren-pro-ohrozene-osoby/,
695,https://www.chrobak-terapeut.cz/,420 731 033 129
696,https://www.nemta.cz/oddeleni/psychiatricke/?ambulance=535,"381 606 760, 381 608 111, 381 606 765, 775 897 486, 381 606 763, 381 606 774, 381 606 756, 381 606 766, 381 606 770, 381 606 762"
697,http://www.domecek.org,"386 322 545, 725 354 464"
698,http://www.blansko.charita.cz/,"737 234 078, 516 417 351, 516 410 668"
699,http://obcanskaporadna.cz,
700,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/82-knop-jan-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
701,https://www.psychologieplzen.cz/,"737 455 258, 420 737 455 258"
702,csps-hk.cz,
703,http://www.clovekvtisni.cz/,
704,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/63-vlachova-marie-phdr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
705,http://www.neposeda.org,"778 538 252, 778 538 275, 774 058 127, 733 182 520"
706,https://www.magdalena-ops.eu,
707,http://www.pateb.cz,"420 568 450 728, 420 565 303 237"
708,https://silviebartosova.www3.cz,
709,https://www.charitasluknov.cz,"602 236 279, 723 352 633"
710,https://www.kamin.klubexit.cz,
711,https://www.psycholog-hatakova.cz,"2020 - 2024, 420 724 931 027"
712,https://www.zmatlova.cz/,"022-0166-3926, 731 679 280, 603 380 942, 737 847 606, 734 234 929"
713,http://www.kh.charita.cz,327 313 110
714,psychoterapiehradeckralove.cz,
715,https://www.zdar.charita.cz,
716,https://www.centrom.cz,
717,https://www.firmy.cz/detail/12865783-psychiatrie-mudr-fritzova-plzen-jizni-predmesti.html,420 377 328 503
718,http://www.mihop.cz/,
719,https://www.zlin.charita.cz/adresar/?s=odborne-socialni-a-dluhove-poradenstvi#directory-detail,420 577 224 050
720,klubbarka.estranky.cz,
721,https://www.martinbayer.cz/,
722,http://www.psychologickapraxe-krnov.cz/,
723,http://www.brno.cz,
724,https://www.tyn.charita.cz,385 731 553
725,https://ordinace-thamova.webnode.https//www.psychologpraha.cz/cz/,
726,http://www.amkp.cz/,
727,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/28-holubova-dana-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
728,https://www.skp-centrum.cz,"420 464 629 618, 420 773 087 585"
729,https://www.anabell.cz,
730,http://www.pdz.cz/,"121 407 9329, 64 24 22 18, 420 466 400 116"
731,https://www.socsluzbymilevsko.cz/odborne-socialni-poradenstvi-milevsko,
732,https://www.futra.cz,
733,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/jihocesky-kraj-k300/cesky-krumlov-o501.html,
734,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/98-oral-ivo-phdr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
735,http://www.psycholog-tejklova.cz/,
736,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/24-gjuricova-sarka-phdr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
737,https://www.vzajemnesouziti.cz,"2019 - 2020, 2017 - 2020, 2020 - 2021"
738,https://www.ledovec.cz/centrum-dusevniho-zdravi/cdz-plzen,"737 163 204, 739 055 555, 2023 - 2025, 776 100 101, 377 429 616"
739,https://www.psychocentrum.cz,"420 567 215 532, 420 728 846 122, 420 734 354 085, 420 568 846 500, 420 731 873 408, 420 737 618 913, 420 731 193 152, 420 606 520 546, 420 704 619 459, 420 567 308 855, 420 566 621 404"
740,https://www.agarta.cz/,420 571 436 900
741,http://www.janpechar.cz/,777 156 111
742,https://www.medical-center.cz/,"774 666 439, 552 301 558, 733 469 070, 774 308 368, 555 557 436, 552 301 562, 420 552 301 558, 552 301 550, 606 431 902, 552 301 566, 553 613 748, 552 301 573, 552 301 563, 552 308 790, 420 731 129 926, 605 884 652, 552 301 569, 552 301 568, 777 338 155, 552 308 360, 777 912 556, 552 308 790733 469 070, 608 845 720"
743,http://hb.charita.cz/nabizene-sluzby/sluzby-socialni/nizkoprahovy-klub-ban/,
744,https://www.psychocentrum.cz/pracoviste-havlickuv-brod,
745,https://www.pppuk.cz/,"417 535 219, 417 535 218, 412 532 071"
746,http://www.kdochce.estranky.cz/,
747,http://www.pomocvnouziops.cz/,"730 154 922, 734 389 745, 734 483 166, 734 483 161, 730 518 861, 736 514 095, 732 182 742, 733 723 934, 730 512 168, 733 729 819, 602 157 199, 733 778 321"
748,https://www.firmy.cz/detail/13283267-mudr-simona-baxova-plzen-vnitrni-mesto.html,420 739 372 442
749,https://www.cdz-brno.cz/,"420 733 643 379, 420 733 289 331, 420 778 117 051, 420 605 578 171, 420 736 434 048, 420 775 854 182, 420 734 571 037, 420 734 152 546, 420 608 869 324, 420 775 761 701, 420 775 854 181, 420 770 181 481, 420 725 831 455, 420 731 485 068, 420  773 793 882, 420 739 350 168"
750,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/1-duskova-ludmila-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
751,http://www.viteznydech.com/,
752,https://susicka.info/,
753,https://www.dagmarhruba.cz/cs/,
754,https://www.firmy.cz/detail/385443-mudr-petr-pokorny-trebic-horka-domky.html,420 568 808 233
755,https://cdz8.cz/,734 785 000
756,https://www.clovekvtisni.cz/cs/socialni-prace/pobocka/karlovy-vary,
757,http://www.psychoterapeuti.cz/mspsychiatrie.cz,
758,https://www.psycholog-analytik.cz/,
759,https://www.szss-cheb.cz,420 354 430 229
760,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/40-kuzelkova-helena-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
761,https://www.firmy.cz/detail/385470-mudr-blanka-stastna-chotebor.html,321 719 890
762,https://psychologvsetin.cz/,605 224 454
763,http://www.osmyden.cz,420) 412 548 635
764,https://www.lecbaduse.cz/,
765,https://www.u-kryt.cz,776 219 568
766,http://www.spzkolobezka.cz/,651 036 062
767,http://www.kovarjakub.cz/,420 608 384 120
768,https://www.ditekrize.cz/,"552024-04-25 13, 2024-04-17 11, 420 241 480 511, 2024-03-25 14, 592024-03-25 14, 342024-03-25 14, 420 241 484 149, 452024-04-17 11, 2024-04-15 10"
769,https://phdr-anna-kotrcova.zdravotniregistr.cz/,"2009 - 2024, 420 733 665 632"
770,https://komunitnikostel.cz/husita,
771,https://www.fokuslabe.cz/centra-dusevniho-zdravi/centrum-dusevniho-zdravi-chomutov/,
772,http://www.adelafararova.cz/,
773,https://www.renadi.cz,536181516265151387378123274343
774,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/jihocesky-kraj-k300/cesky-krumlov-o501/cesky-krumlov-m1516/mudr-gabor-nagy-d5658.html,"721 184 786, 380 714 777"
775,https://www.kppp.cz/,420 739 012 074
776,http://www.fokus-mb.cz/klubko,
777,http://www.charita-most.cz,476 119 999
778,http://www.csdz.cz/,"774 448 333, 420 774 448 333"
779,https://www.psychologrezkova.cz/,
780,https://www.psychologie-kurim.cz/,
781,http://brejlova.cz/,607 575 073
782,https://www.oprk.cz,"728 939 412, 420 775 475 796, 775 475 796, 606 478 525"
783,http://www.NADEJE.CZ/PLZEN,"420 377 456 912, 2013 - 2024"
784,https://firmy.hradeckralove.cz/firma-psychoterapeuticke-centrum-mudr-elena-krivkova-33806/#ixzz6jVYeQm5u,"2000 - 2024, 420 603 997 033"
785,https://www.mestovsetin.cz/mudr-eva-de-la-hozova/o-36549,"571 491 111, 571 417 567"
786,https://www.dixie.ymca.cz,
787,http://kairos-hk.cz/nabizene-sluzby/,
788,http://www.psychologcb.cz/,
789,http://www.nadeje.cz/,"14817148001478814735, 2013 - 2024, 2655221521762158, 420 775 868 858"
790,https://www.clovekvtisni.cz/bilina,
791,http://sela.webnode.cz/,"321 722 180, 723 858 018, 321722180 723858018"
792,https://psychologie-jablunkov.webnode.cz/,"00420 774 635 690, 737 371 291, 774 635 690"
793,mb-psychoterapie.cz,
794,https://www.charitahk.cz/komu-a-jak-pomahame/lidem-v-tisni-poradenstvi/,"495 591 382, 495 516 098"
795,https://www.trebic.charita.cz,736 529 300
796,https://www.rodinavcentru.cz,"776 78 33 33, 123456789101112131415161718192021222324252627282930"
797,https://lecive-rozhovory.webnode.cz/,
798,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/89-mandincova-petra-mgr-ph-d,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
799,https://search.seznam.cz/?q=psycholog+hradec+kr%C3%A1lov%C3%A9&oq=psycholog+Hradec+&aq=1&sourceid=top&thru=sugend&sId=puFsObCO0i8VnJrk8ZoV&sgId=MTA5Nzc3MzkgMTYxMDk2ODAxNS42NzA%3D&overlay_type&overlay_id,1206669791031296
800,https://www.psychiatrie-maskova.cz,"420 569 445 227, 420 733 352 215, 420 605 788 109, 420 605 764 332, 420 733 629 018, 420 561 111 323, 420 608 807 733"
801,http://www.slunce.info/,
802,https://www.zlatestranky.cz/profil/H691323,420 354 430 001
803,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/26-hodkova-pavla-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
804,https://www.cpduha.cz,420 775 249 886
805,http://www.ditevkrizi.cz/,776 763 176
806,https://www.bkb.cz/,"732 923 462, 732 700 533, 606 631 551, 387 200 094734 479 644, 541 218 122732 842 664, 739 449 275, 734 157 200, 1485 150 707605 952 852, 732 577 520731 306 411, 5257 317 100"
807,https://psychiatrie-psychologie-kvary.webnode.cz/,353 364 158
808,https://pppcl.cz/,
809,http://www.mnof.cz/,"556 541 111, 596 191 111"
810,http://www.psychotera.cz/profesni_zivotopisES.htm,
811,https://www.nudz.cz/lecebna-pece/klinicka-psychologie/profil/,
812,https://www.freeklub.cz,
813,https://www.dokampaku.cz,
814,http://psychologiebratkova.cz/,
815,http://www.nemckr.cz/index.php/cs/ambulance/soukr-ordinace/psychiatrie,
816,https://www.socialnisluzbyck.cz/katalog-sluzeb/ambulance-klinicke-psychologie-mgr-petra-feglerova/,"2006 - 2024, 380 712 244"
817,http://tomashrubykv.cz/,"603 176 211, 353 235 208"
818,https://www.zachranny-kruh.cz/,1 - 197-197
819,http://jindrabachmanova.cz/,420 774 283 313
820,https://www.psychiatrie-holesov.cz/,"420 603 951 350, 420 573 396 178"
821,https://www.znamylekar.cz/vladimir-beran-2/psychiatr/karlovy-vary,
822,http://www.opvm.cz/,
823,https://poliklinikaparnik.cz/,281 863 161
824,http://www.ditekrize.cz/,"552024-04-25 13, 2024-04-17 11, 420 241 480 511, 2024-03-25 14, 592024-03-25 14, 342024-03-25 14, 420 241 484 149, 452024-04-17 11, 2024-04-15 10"
825,http://www.bkb.cz,"732 923 462, 732 700 533, 606 631 551, 387 200 094734 479 644, 541 218 122732 842 664, 739 449 275, 734 157 200, 1485 150 707605 952 852, 732 577 520731 306 411, 5257 317 100"
826,http://www.cepp.cz/,737 267 939
827,http://prelouc.charita.cz,731 402 371
828,https://www.psychocentrum.cz/pracoviste-jihlava,
829,https://www.psychordinace.cz/,"420 371 430 090, 371 430 090"
830,http://psychologtabor.cz/,
831,http://www.opava.eurotopia.cz/index-caravan.php,
832,http://www.pppbruntal.cz/,"420 554 612 395, 420 554 717 737"
833,https://cbudejovice.charita.cz/sluzba/32/,731 402 833
834,http://www.sympathea.cz/,"2023-01-14 22, 2017-02-15 19, 2021-03-18 07, 2019-11-26 21, 2021-04-17 14, 2022-10-31 08, 2022-06-28 08, 2016-12-24 07, 2015-02-07 13, 2019-05-22 19, 2024-04-22 13, 2018-01-28 19, 2022-02-08 07, 2021-10-25 08, 2019-07-20 17, 11054978064, 2016-07-17 08, 2020-03-06 21, 2021-09-20 07, 2017-11-11 10, 2015-12-16 07, 2015-10-06 19, 2023-01-14 23, 2017-10-18 06, 2016-11-23 05, 2023-06-28 20, 2018-07-15 15, 2017-07-02 20, 2015-01-29 20, 2018-12-02 16, 2015-10-06 18, 2017-10-18 05, 2016-02-28 21, 2019-03-03 18, 2016-06-29 19, 2015-02-02 20, 2016-04-07 20, 2024-02-02 08, 2020-03-06 22, 2017-12-11 20"
835,http://www.armadaspasy.cz,
836,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/79-zahradnik-petr-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
837,https://www.mestovsetin.cz/mudr-lenka-sebelova/o-36579,"571 491 111, 721 428 525"
